City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
419,Tessalit,20.1986,1.0114,61.2,21,0,9.53,ML,2021-01-22 21:54:27
420,Ekuvukeni,-28.4675,30.1551,66.38,75,6,2.89,ZA,2021-01-22 21:54:27
421,Voi,-3.3945,38.563,71.55,90,100,6.33,KE,2021-01-22 21:54:28
422,Concepcion,-36.827,-73.0498,75.2,53,0,12.66,CL,2021-01-22 21:49:48
423,Acara,-1.9608,-48.1967,75.42,93,100,3.74,BR,2021-01-22 21:54:28
424,Lamar,33.6668,-95.5836,55.0,76,90,6.91,US,2021-01-22 21:54:28
425,Belize,17.25,-88.75,84.0,59,1,6.91,BZ,2021-01-22 21:54:28
426,Zolotonosha,49.6689,32.0377,32.09,97,13,9.44,UA,2021-01-22 21:54:28
427,Strezhevoy,60.7333,77.5889,-41.8,66,20,2.24,RU,2021-01-22 21:54:29
428,Lumphat,13.4878,106.9816,68.49,84,89,3.74,KH,2021-01-22 21:54:29
429,Mamallapuram,12.6264,80.1722,75.2,88,20,2.3,IN,2021-01-22 21:54:29
430,Neyyattinkara,8.4,77.0833,80.6,83,20,2.3,IN,2021-01-22 21:54:29
431,Ostrovnoy,68.0531,39.5131,-1.12,92,93,15.01,RU,2021-01-22 21:47:51
432,Roebourne,-20.7833,117.1333,84.76,43,36,13.94,AU,2021-01-22 21:54:29
433,Beipiao,41.7919,120.7792,11.03,90,0,1.28,CN,2021-01-22 21:54:30
434,Praia Da Vitoria,38.7333,-27.0667,62.6,100,40,15.61,PT,2021-01-22 21:47:34
435,Zhuzhou,27.8333,113.15,41.0,93,5,2.24,CN,2021-01-22 21:54:30
436,Chabahar,25.2919,60.643,64.15,29,0,18.21,IR,2021-01-22 21:54:30
437,Karpathos,35.507,27.2132,56.35,62,72,9.53,GR,2021-01-22 21:54:30
438,Snezhnogorsk,69.1933,33.2531,-14.8,76,0,2.24,RU,2021-01-22 21:54:31
439,Tres Arroyos,-38.3739,-60.2798,88.34,32,0,9.98,AR,2021-01-22 21:54:31
440,Iratosu,46.3167,21.2,48.2,71,0,12.66,RO,2021-01-22 21:54:31
441,Toamasina,-18.1667,49.3833,78.8,94,40,1.14,MG,2021-01-22 21:54:31
442,San Quintin,30.4833,-115.95,62.38,65,0,8.16,MX,2021-01-22 21:51:35
443,Kushmurun,52.4503,64.6311,4.62,94,100,4.74,KZ,2021-01-22 21:54:31
444,Alyangula,-13.8483,136.4192,77.0,100,100,4.81,AU,2021-01-22 21:54:31
445,Imeni Zhelyabova,58.9544,36.5956,31.87,98,100,6.87,RU,2021-01-22 21:54:31
446,Podosinovets,60.2776,47.0659,-1.46,89,100,9.06,RU,2021-01-22 21:54:32
447,Manali,13.1667,80.2667,75.2,88,20,2.3,IN,2021-01-22 21:54:32
448,Tezu,27.9167,96.1667,56.12,51,0,3.47,IN,2021-01-22 21:52:19
449,Nogales,31.3086,-110.9422,64.0,39,20,12.66,MX,2021-01-22 21:49:34
450,Bolu,40.6667,31.5833,31.3,92,94,5.28,TR,2021-01-22 21:54:29
451,Zhigansk,66.7697,123.3711,-44.48,78,100,8.21,RU,2021-01-22 21:47:53
452,Junin,-34.5838,-60.9433,95.0,11,0,11.54,AR,2021-01-22 21:51:03
453,Sabya,17.1495,42.6254,77.0,78,0,5.75,SA,2021-01-22 21:54:33
454,Raga,8.4596,25.678,67.35,25,20,3.6,SS,2021-01-22 21:54:33
455,Guerrero,17.6667,-100.0,83.14,32,0,2.51,MX,2021-01-22 21:54:33
456,Dingle,10.9995,122.6711,74.37,86,49,1.9,PH,2021-01-22 21:52:06
457,Isabela,6.7085,121.9711,75.2,94,90,2.3,PH,2021-01-22 21:54:33
458,Zheleznodorozhnyy,55.7503,38.0042,30.2,93,90,6.71,RU,2021-01-22 21:52:59
459,Bonavista,48.6499,-53.1147,27.0,93,71,10.36,CA,2021-01-22 21:52:06
460,Valenca Do Piaui,-6.4075,-41.7456,73.92,87,100,3.53,BR,2021-01-22 21:54:34
461,Ponta Delgada,37.7333,-25.6667,61.0,94,20,13.8,PT,2021-01-22 21:52:25
462,Darnah,32.767,22.6367,53.31,53,0,11.01,LY,2021-01-22 21:51:38
463,Staryy Nadym,65.6118,72.6842,-44.48,77,33,6.71,RU,2021-01-22 21:54:34
464,Solnechnyy,50.7214,136.6319,-12.71,80,17,3.49,RU,2021-01-22 21:54:34
465,Naryan-Mar,67.6713,53.087,-23.57,84,97,6.49,RU,2021-01-22 21:52:24
466,Necochea,-38.5473,-58.7368,91.72,23,0,13.13,AR,2021-01-22 21:54:35
467,Porto-Vecchio,41.591,9.2795,55.4,82,75,23.02,FR,2021-01-22 21:54:35
468,San Felipe,10.3399,-68.7425,75.42,79,77,6.06,VE,2021-01-22 21:54:35
469,Creel,27.75,-107.6333,51.46,48,52,17.98,MX,2021-01-22 21:54:35
470,Ati,13.2154,18.3353,69.21,21,81,12.24,TD,2021-01-22 21:54:35
471,Yima,34.7381,111.8839,31.37,83,9,5.01,CN,2021-01-22 21:54:35
472,Miandrivazo,-19.5167,45.4667,80.91,80,100,3.2,MG,2021-01-22 21:54:35
473,Merauke,-8.4667,140.3333,80.94,81,100,7.4,ID,2021-01-22 21:54:36
474,Nisia Floresta,-6.0911,-35.2086,80.6,74,40,12.66,BR,2021-01-22 21:54:36
475,Tawang,27.5833,91.8667,32.36,80,0,3.36,IN,2021-01-22 21:54:36
476,Bizhbulyak,53.6967,54.2642,-5.26,92,64,1.68,RU,2021-01-22 21:54:36
477,Pisco,-13.7,-76.2167,78.8,57,0,11.5,PE,2021-01-22 21:52:53
478,Vizinga,61.0749,50.1031,-8.16,90,100,5.3,RU,2021-01-22 21:52:03
479,Kalininsk,51.5,44.4758,33.67,95,100,8.72,RU,2021-01-22 21:54:37
480,Banikoara,11.2985,2.4386,71.15,20,0,5.59,BJ,2021-01-22 21:54:37
481,Muriwai Beach,-36.8167,174.45,69.01,64,47,10.25,NZ,2021-01-22 21:54:37
482,Sao Miguel Do Araguaia,-13.275,-50.1628,79.68,66,54,1.5,BR,2021-01-22 21:54:37
483,Nelson Bay,-32.7167,152.15,79.0,61,0,5.75,AU,2021-01-22 21:54:37
484,Grand Gaube,-20.0064,57.6608,80.01,75,40,4.0,MU,2021-01-22 21:54:37
485,Lazaro Cardenas,17.9583,-102.2,84.42,63,26,6.51,MX,2021-01-22 21:54:37
486,Gushikawa,26.3544,127.8686,68.0,94,75,19.57,JP,2021-01-22 21:52:06
487,Yate,51.5407,-2.4184,37.0,93,97,1.99,GB,2021-01-22 21:54:38
488,Sunrise Manor,36.2111,-115.0731,64.99,25,1,20.71,US,2021-01-22 21:54:38
489,Leh,34.1667,77.5833,11.89,73,64,5.17,IN,2021-01-22 21:54:38
490,Sarangani,5.4033,125.4636,81.77,71,100,3.18,PH,2021-01-22 21:54:38
491,Velikiy Novgorod,58.5167,31.2833,34.02,94,100,11.01,RU,2021-01-22 21:53:19
492,Colac,-38.3333,143.5833,63.0,74,25,3.33,AU,2021-01-22 21:54:39
493,Cumra,37.5732,32.7745,28.4,86,0,1.66,TR,2021-01-22 21:54:39
494,Kangaba,11.9333,-8.4167,72.61,18,97,6.42,ML,2021-01-22 21:54:39
495,Ambilobe,-13.2,49.05,73.99,93,75,1.72,MG,2021-01-22 21:52:40
496,Praxedis Guerrero,31.3667,-106.0167,60.8,47,20,10.36,MX,2021-01-22 21:54:39
497,Guane,22.2025,-84.0875,77.13,66,0,3.2,CU,2021-01-22 21:54:39
498,Saint-Leu,-21.15,55.2833,78.8,78,0,4.61,RE,2021-01-22 21:54:40
499,Tucuman,-26.8241,-65.2226,87.8,55,75,4.61,AR,2021-01-22 21:53:45
500,Tiznit,29.5833,-9.5,58.3,89,53,3.29,MA,2021-01-22 21:54:40
501,Caxito,-8.5785,13.6643,78.8,78,20,9.22,AO,2021-01-22 21:54:40
502,Manzhouli,49.6,117.4333,-3.03,92,37,3.31,CN,2021-01-22 21:54:40
503,Talara,-4.5772,-81.2719,75.06,73,91,15.77,PE,2021-01-22 21:54:40
504,Tarbes,43.25,0.1667,42.8,81,75,16.11,FR,2021-01-22 21:54:40
505,Cabedelo,-6.9811,-34.8339,78.8,78,75,12.66,BR,2021-01-22 21:54:41
506,Ola,59.5833,151.2833,-9.51,79,1,8.01,RU,2021-01-22 21:54:41
507,Sokolo,14.7328,-6.1219,71.64,19,0,11.34,ML,2021-01-22 21:54:41
508,Tual,-5.6667,132.75,85.06,70,100,5.55,ID,2021-01-22 21:52:52
509,Paracuru,-3.41,-39.0306,81.0,75,67,11.99,BR,2021-01-22 21:54:41
510,San Cristobal,7.7669,-72.225,84.2,58,40,11.5,VE,2021-01-22 21:47:48
511,Chapais,49.7834,-74.8492,10.4,79,90,5.75,CA,2021-01-22 21:48:14
512,Aripuana,-9.1667,-60.6333,76.89,96,89,2.33,BR,2021-01-22 21:48:15
513,Marienburg,54.0359,19.0266,39.2,87,0,6.91,PL,2021-01-22 21:54:42
514,Mogadouro,41.3403,-6.7119,41.0,90,34,5.01,PT,2021-01-22 21:54:42
515,Tuyen Quang,21.8233,105.2181,59.41,84,0,0.89,VN,2021-01-22 21:53:42
516,Penzance,50.1186,-5.5371,41.0,81,40,8.05,GB,2021-01-22 21:51:35
517,Mnogovershinnyy,53.9353,139.9242,-23.17,83,0,6.4,RU,2021-01-22 21:54:43
518,Djibo,14.1022,-1.6306,68.99,20,92,8.72,BF,2021-01-22 21:54:43
519,Kutum,14.2,24.6667,54.48,35,99,7.63,SD,2021-01-22 21:54:43
520,Basavakalyan,17.8667,76.95,67.1,59,0,5.35,IN,2021-01-22 21:54:43
521,Haicheng,40.8516,122.7475,14.65,96,22,3.44,CN,2021-01-22 21:54:43
522,Katima Mulilo,-17.5,24.2667,67.41,97,83,3.36,NA,2021-01-22 21:54:43
